year,idrbd,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
2017,6464,5,ESCUELA PARTICULAR HUAPI,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3889269654,-7331586898,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6465,3,LICEO PART. SUBVENC. LA SIERRA,,65116263,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3887758435,-7319097815,1,110,310,363,410,510,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6466,1,MALALHUE,,,9,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6468,8,ESCUELA PARTICULAR SAN FCO. DE QUIFO,376114,,0,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3883744607,-7318135247,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,6469,6,ESCUELA PARTICULAR ANGELES CUSTODIOS,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-389244822,-7325653079,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6471,8,ESCUELA PARTICULAR SOL NACIENTE,,65096769,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3883731462,-7328396959,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6473,4,ESCUELA PARTICULAR INES DE SUAREZ,110643,,0,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3886607156,-7325692138,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6474,2,ESCUELA PARTICULAR QUIFO,,76170864,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3875381807,-7329865573,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6475,0,ESCUELA PARTICULAR LLAGUEY,,65115914,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3882760054,-7320293974,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6476,9,ESCUELA PARTICULAR EL TEMO,,76162775,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3880572298,-7324276645,0,0,0,0,0,0,0,0,0,0,0,2,3,,GRATUITO,GRATUITO
2017,6477,7,ESCUELA PARTICULAR PERQUINAN,,65117824,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3879747367,-7330200692,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6478,5,ESCUELA PARTICULAR PIEDRA ALTA,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3890751879,-7333798825,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6479,3,ESCUELA PARTICULAR DEUME,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3886365266,-7336759326,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6480,7,ESCUELA PARTICULAR NUEVA RUCATRARO,,76158043,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3885041149,-7334379376,1,110,0,0,0,0,0,0,0,0,1,1,7,BAHAI,GRATUITO,GRATUITO
2017,6481,5,ESCUELA PARTICULAR CHEUCAN,,76128031,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3880240889,-7335828584,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6482,3,ESCUELA PARTICULAR NUEVO QUIFO,,65122552,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3884441059,-7320207615,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6483,1,ESCUELA PARTICULAR GUACOLDA,,76162276,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3880308483,-7326570975,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
2017,6485,8,ESCUELA PADRE ERNESTO WILHELM,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3885365391,-7324228907,0,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6486,6,ESCUELA PARTICULAR SAN GASTON,,65118726,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3884351444,-7323109076,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6487,4,ESCUELA PARTICULAR LOS CISNES,,65096769,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3883150713,-7332151401,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6488,2,ESCUELA PARTICULAR DIEGO PORTALES,,76114613,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3884040019,-733620347,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6489,0,ESCUELA PARTICULAR SANTA CRUZ,,82733800,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3887933842,-7319504504,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6490,4,ESCUELA PARTICULAR MANUEL ROJAS,,76126001,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3872048655,-7330889796,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6491,2,ESCUELA PARTICULAR AUGUSTO WINTER,,76161953,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3881561484,-7333621883,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6492,0,ESCUELA PARTICULAR DAGOBERTO GODOY,,76138153,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3872140395,-7328790327,1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6494,7,ESCUELA PARTICULAR DIEGO DE ALMAGRO,12627875,,0,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3880974985,-7328804742,0,0,0,0,0,0,0,0,0,0,0,3,7,VAL�RICA,GRATUITO,GRATUITO
2017,6495,5,ESCUELA RUCA RAQUI,,69190600,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,2,1,1,-3890578636,-7332232228,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6496,3,ESCUELA GABRIELA MISTRAL,,76161224,1,9,91,9116,SAAVEDRA,92,CAUTIN NORTE,3,2,1,-3881225701,-7337931881,1,110,310,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6497,1,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,0,-3871264863,-7315998456,1,110,165,310,363,510,610,710,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6499,8,ROMILIO ADRIAZOLA,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,0,-3863172711,-733138924,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6500,5,ESCUELA DARIO SALAS DIAZ,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,0,-387093998,-7316752513,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6501,3,ESCUELA BASICA KIM RUKA,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,0,-3871056642,-7315739033,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6502,1,ESCUELA BASICA NEHUENTUE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,0,-3874440511,-734118474,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6504,8,ESCUELA TRANAPUENTE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3869251785,-7336428381,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6505,6,ESCUELA BASICA EL CIRCO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3842516797,-7312096482,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,6506,4,ESCUELA MUNICIPAL DINAMARCA,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3860060342,-7321861294,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6507,2,ESCUELA BASICA LOS CORRALES,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6508,0,"ESCUELA BASICA DINAMARCA, LUCERO",,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3855488944,-7322475549,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6509,9,ESCUELA BASICA SANTA CELIA,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3862933247,-7319415472,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6510,2,ESCUELA BASICA PAILACOYAN,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3877870506,-7319166378,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6511,0,ESCUELA BASICA LAS DAMAS,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6512,9,ESCUELA VILLA LAS ARAUCARIAS,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3849154355,-7324397809,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6513,7,ESCUELA BASICA CAMAR,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6514,5,ESCUELA QUIRIPIO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3865095596,-7323262985,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6515,3,ESCUELA CATRIPULLI,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3884032063,-7316015875,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6516,1,ESCUELA LAS MINAS,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6518,8,ESCUELA BASICA EL MANZANO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3860953837,-7313522708,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6519,6,ESCUELA BASICA QUILLEN,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3873870762,-7312798157,0,0,0,0,0,0,0,0,0,0,0,2,7,NO HAY,GRATUITO,GRATUITO
2017,6521,8,ESCUELA BASICA CAMARONES,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3855769333,-7317480566,0,110,0,0,0,0,0,0,0,0,1,1,7,NO HAY,GRATUITO,GRATUITO
2017,6522,6,ESCUELA BASICA PUYANGUE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3865855917,-7339420676,0,110,0,0,0,0,0,0,0,0,1,1,7,CRISTIANA,GRATUITO,GRATUITO
2017,6523,4,ESCUELA BASICA CHOMIO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3868262569,-7341681074,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6524,2,ESCUELA CULLINCO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3867821568,-7325673445,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6525,0,ESC. BASICA CARLOS PALMA LAFUENTE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3873337227,-73363485,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6526,9,ESCUELA BASICA EL PERAL,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3863668654,-7328556336,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6527,7,ESCUELA BASICA ALTO YUPEHUE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3852196125,-7341244602,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6528,5,ESCUELA BASICA BAJO YUPEHUE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3854860836,-7347923917,1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6529,3,ESCUELA BASICA MATTE Y SANCHEZ,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3853827871,-7335051543,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6530,7,ESC. BASICA PROF.GUILLERMO SALGADO CARRILLO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3859230331,-7339894723,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6531,5,ESCUELA BASICA CHANQUIN,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-384242939,-7321351662,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6532,3,ESCUELA BASICA LAS SELVAS,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6533,1,ESCUELA BASICA SAN JUAN DE TROVOLHUE,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3857402219,-7338358128,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2017,6535,8,ESCUELA BASICA LOS LAURELES,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3847836604,-7337786248,0,0,0,0,0,0,0,0,0,0,0,2,3,,GRATUITO,GRATUITO
2017,6536,6,ESCUELA AMULEY,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3867437274,-733113887,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,6537,4,ESCUELA BASICA COIPUCO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6538,2,ESCUELA BASICA MACHACO CHICO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3866543168,-7333395243,0,0,0,0,0,0,0,0,0,0,0,3,9,,GRATUITO,SIN INFORMACION
2017,6539,0,ESCUELA BASICA COI COI,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3862189431,-7347792572,0,110,0,0,0,0,0,0,0,0,1,1,7,CRISTIANA,GRATUITO,GRATUITO
2017,6540,4,ESCUELA BASICA COLICO,,69190500,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,2,1,1,-3869191117,-731586249,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6541,2,ESCUELA PARTICULAR MARANATTA,,77088390,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6542,0,ESCUELA PARTICULAR ADVENTISTA,,65102263,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,0,-3862991203,-7331399315,0,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6544,7,ESCUELA PARTICULAR EL COIGUE,6211064,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3871576966,-7318985275,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
2017,6545,5,ESCUELA PARTICULAR CHANGO,,65096275,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3841605144,-7316323873,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6546,3,ESCUELA PARTICULAR BAJO PELLAHUEN,,76349401,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-384863361,-7334576912,0,110,0,0,0,0,0,0,0,0,1,1,7,SIN IMPARTIR CLASE DE RELIGION,GRATUITO,GRATUITO
2017,6547,1,ESCUELA PARTICULAR CENTRO LONCOYAMO,,76210981,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3859050053,-7346520776,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6549,8,ESCUELA PARTICULAR COLONIA LAS NOCHAS,,65144323,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3857702653,-7332058241,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6550,1,ESCUELA PARTICULAR VISTA HERMOSA,,76163662,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3852255983,-7348660855,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6552,8,ESCUELA CODIHUE,,76160845,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-387134666,-7308998207,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6553,6,ESCUELA PARTICULAR ALTO TIRUA,,76175588,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3849204009,-7332066088,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6554,4,ESCUELA PARTICULAR CHACAMO,15785068,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6555,2,ESCUELA PARTICULAR PILMAIQUENCO,,76095608,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3861510952,-7330900326,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6556,0,ESCUELA PARTICULAR LLIHUIN,20726665,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3870359633,-7320953109,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,6558,7,ESCUELA PARTICULAR MIRAFLOR DE PANCUL,10236747,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3872294674,-7309959469,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6560,9,ESCUELA PARTICULAR EL AMANECER,,76158519,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3870602393,-7313989173,1,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6561,7,ESCUELA PARTICULAR SANTA INGRID,,76089818,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3862019143,-7335313851,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
2017,6562,5,ESCUELA PARTICULAR LA ALBORADA,,76273490,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3884371913,-73113104,1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6564,1,ESCUELA PARTIC.JOSE MIGUEL CARRERA,,65116257,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3877908151,-7315268014,1,110,0,0,0,0,0,0,0,0,1,1,7,INTERCULTURAL,GRATUITO,GRATUITO
2017,6566,8,ESCUELA PARTICULAR JAVIERA CARRERA,,76202543,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-387016251,-7311502954,1,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6567,6,ESCUELA PARTICULAR JOSE ABELARDO NUNEZ,,65122036,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,3,2,1,-3866659303,-7306192053,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6568,4,ESCUELA PARTICULAR EUSEBIO LILLO,649778,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6569,2,ESCUELA PARTICULAR LUIS CRUZ MARTINEZ,,65095095,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3878431923,-7322378647,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6570,6,ESCUELA PARTICULAR PEDRO DE VALDIVIA,,76399838,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-387399353,-7309235642,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6571,4,ESCUELA PARTICULAR MARTA BRUNET,,77589620,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6572,2,ESCUELA PARTICULAR RAMON FREIRE,1187538,,0,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3870406963,-7323553498,0,110,165,363,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6575,7,ESCUELA PARTICULAR ALONSO DE ERCILLA,,76163085,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-387631025,-7318874758,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6576,5,ESCUELA PARTICULAR CLAUDIO MATTE,,65116148,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3851138238,-7331050516,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6577,3,ESCUELA PARTICULAR CATRIPULLI,,76161238,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3881753272,-7311143356,1,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6578,1,ESCUELA PARTICULAR LA MONTANA,,65115822,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3843939377,-7315345041,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6580,3,ESCUELA PARTICULAR CAMILO HENRIQUEZ,,65119097,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-387584447,-7309849939,0,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6583,8,ESCUELA PARTICULAR RUCATRARO,,76093697,1,9,91,9102,CARAHUE,92,CAUTIN NORTE,3,2,1,-3880383976,-7316558348,1,110,0,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6584,6,LICEO INDUSTRIAL C-16 NUEVA IMPERIAL,,60911000,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,5,4,0,-3874728168,-7295107171,0,310,510,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,6585,4,LICEO LUIS GONZALEZ VASQUEZ,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-3874597615,-7295240466,1,110,310,363,410,510,610,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6586,2,LICEO JAMES MUNDELL,,69265000,1,9,91,9121,CHOLCHOL,92,CAUTIN NORTE,2,1,0,-3860598472,-7284349466,1,10,110,310,363,410,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6587,0,ESCUELA ALEJANDRO GOROSTIAGA,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-3874130189,-7295565854,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6588,9,ESCUELA REPUBLICA,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-3874816983,-7294715963,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,6589,7,ESCUELA JUAN XXIII,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-387397702,-7294816883,1,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,6590,0,ESC. ESP.RET.MENTAL AVANCEMOS JUNTOS,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-38744213,-72955185,0,212,217,0,0,0,0,0,0,0,1,1,7,NO ES POSIBLE POR SITUACI�N DE LOS NI�OS,GRATUITO,GRATUITO
2017,6591,9,FEDERICO GARC-A LORCA,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,0,-38745968,-7294867,0,165,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6593,5,ESCUELA BASICA EL CRUCERO,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,1,-3878243699,-7284888988,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6594,3,ESCUELA BASICA LOS AVELLANOS,,69265000,1,9,91,9121,CHOLCHOL,92,CAUTIN NORTE,2,1,1,-3860156678,-7284790883,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6595,1,ESCUELA BASICA RAYEN RUNGI,,69265000,1,9,91,9121,CHOLCHOL,92,CAUTIN NORTE,2,1,1,-3860156678,-7284790883,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,6597,8,ESCUELA BASIC RAYEN MAPU,,69190400,1,9,91,9111,NUEVA IMPERIAL,92,CAUTIN NORTE,2,1,1,-3863927859,-7306233955,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
